Date,temperature - A,temperature - B
13/03/2020 0:00,22.63,21.75
14/03/2020 0:00,21.67,20.78
15/03/2020 0:00,22.26,21.47
16/03/2020 0:00,22.86,21.92
17/03/2020 0:00,22.59,21.74
18/03/2020 0:00,21.44,20.63
19/03/2020 0:00,21.2,20.41
20/03/2020 0:00,20.82,20.01
21/03/2020 0:00,20.3,19.59
22/03/2020 0:00,20.7,19.88
23/03/2020 0:00,21.48,20.78
24/03/2020 0:00,22.29,21.53
25/03/2020 0:00,22.51,21.78
26/03/2020 0:00,22.33,21.65
27/03/2020 0:00,22.93,22.14
28/03/2020 0:00,23.22,22.51
29/03/2020 0:00,22.71,22.01
30/03/2020 0:00,22.63,21.93
31/03/2020 0:00,23.04,22.27
01/04/2020 0:00,23.03,22.27
02/04/2020 0:00,22.98,22.27
03/04/2020 0:00,22.96,22.29
04/04/2020 0:00,23.31,22.59
05/04/2020 0:00,23.76,22.9
06/04/2020 0:00,23.87,23.13
07/04/2020 0:00,23.76,23.04
08/04/2020 0:00,23.48,22.69
09/04/2020 0:00,23.5,22.78
10/04/2020 0:00,23.03,22.3
11/04/2020 0:00,23.09,22.33
12/04/2020 0:00,23.05,22.36
13/04/2020 0:00,23.14,22.48
14/04/2020 0:00,23.6,22.91
15/04/2020 0:00,24,23.27
16/04/2020 0:00,24.06,23.31
17/04/2020 0:00,24.01,23.25
18/04/2020 0:00,24.27,23.42
19/04/2020 0:00,24.52,23.7
20/04/2020 0:00,24.63,23.8
21/04/2020 0:00,24.73,23.98
22/04/2020 0:00,25.03,24.24
23/04/2020 0:00,25.34,24.55
24/04/2020 0:00,24.82,24.03
25/04/2020 0:00,24.68,23.9
26/04/2020 0:00,24.25,23.45
27/04/2020 0:00,24.17,23.44
28/04/2020 0:00,24.21,23.46
29/04/2020 0:00,24.38,23.7
30/04/2020 0:00,24.46,23.71
01/05/2020 0:00,24.61,23.83
02/05/2020 0:00,24.8,24.06
03/05/2020 0:00,24.68,24.02
04/05/2020 0:00,24.86,24.39
05/05/2020 0:00,24.77,24.32
06/05/2020 0:00,24.7,23.96
07/05/2020 0:00,24.87,24.15
08/05/2020 0:00,25.04,24.3
09/05/2020 0:00,25.28,24.45
10/05/2020 0:00,25.38,24.55
11/05/2020 0:00,25.15,24.35
12/05/2020 0:00,25.48,24.64
13/05/2020 0:00,25.64,24.71
14/05/2020 0:00,25.97,25.08
15/05/2020 0:00,26.6,25.61
16/05/2020 0:00,26.58,25.55
17/05/2020 0:00,26.96,25.93
18/05/2020 0:00,27.4,26.35
19/05/2020 0:00,27.64,26.62
20/05/2020 0:00,27.75,26.72
21/05/2020 0:00,27.97,26.96
22/05/2020 0:00,27.93,27.01
23/05/2020 0:00,27.66,26.74
24/05/2020 0:00,26.52,25.67
25/05/2020 0:00,26.35,25.55
26/05/2020 0:00,26.49,25.79
27/05/2020 0:00,26.82,26.2
28/05/2020 0:00,26.89,26.15
29/05/2020 0:00,26.52,25.81
30/05/2020 0:00,26.19,25.45
31/05/2020 0:00,26.26,25.48
01/06/2020 0:00,26.44,25.69
02/06/2020 0:00,26.79,25.96
03/06/2020 0:00,26.95,26.22
04/06/2020 0:00,26.74,25.99
05/06/2020 0:00,27.05,26.17
06/06/2020 0:00,27.28,26.45
07/06/2020 0:00,27.66,26.78
08/06/2020 0:00,27.54,26.74
09/06/2020 0:00,27.57,26.81
10/06/2020 0:00,27.65,26.83
11/06/2020 0:00,27.66,26.85
12/06/2020 0:00,27.69,26.86
13/06/2020 0:00,27.5,26.71
14/06/2020 0:00,27.71,26.94
15/06/2020 0:00,27.78,26.96
16/06/2020 0:00,27.86,27.08
17/06/2020 0:00,27.9,27.1
18/06/2020 0:00,28.31,27.52
19/06/2020 0:00,28.11,27.26
20/06/2020 0:00,28.21,27.39
21/06/2020 0:00,28.29,27.48
22/06/2020 0:00,28.52,27.68
23/06/2020 0:00,28.47,27.63
24/06/2020 0:00,28.25,27.4
25/06/2020 0:00,28.18,27.33
26/06/2020 0:00,28.38,27.52
27/06/2020 0:00,28.66,27.78
28/06/2020 0:00,28.81,27.95
29/06/2020 0:00,28.93,28.07
30/06/2020 0:00,28.84,28
01/07/2020 0:00,28.8,27.98
02/07/2020 0:00,28.83,27.96
03/07/2020 0:00,28.9,28
04/07/2020 0:00,29.15,28.21
05/07/2020 0:00,29.06,28.2
06/07/2020 0:00,29.42,28.51
07/07/2020 0:00,29.39,28.53
08/07/2020 0:00,29.37,28.56
09/07/2020 0:00,29.39,28.59
10/07/2020 0:00,29.36,28.5
11/07/2020 0:00,29.39,28.49
12/07/2020 0:00,29.58,28.76
13/07/2020 0:00,29.46,28.67
14/07/2020 0:00,29.45,28.7
15/07/2020 0:00,29.52,28.79
16/07/2020 0:00,29.58,28.84
17/07/2020 0:00,29.41,28.65
18/07/2020 0:00,29.44,28.58
19/07/2020 0:00,29.39,28.52
20/07/2020 0:00,29.66,28.81
21/07/2020 0:00,29.87,29.06
22/07/2020 0:00,29.65,28.87
23/07/2020 0:00,29.69,28.91
24/07/2020 0:00,29.91,29.12
25/07/2020 0:00,29.93,29.11
26/07/2020 0:00,29.86,29.12
27/07/2020 0:00,29.94,29.36
28/07/2020 0:00,30.12,29.73
29/07/2020 0:00,30.27,29.73
30/07/2020 0:00,30.23,29.61
31/07/2020 0:00,30.14,29.47
01/08/2020 0:00,30.27,29.51
02/08/2020 0:00,30.15,29.34
03/08/2020 0:00,29.9,29.13
04/08/2020 0:00,30.15,29.35
05/08/2020 0:00,30.17,29.38
06/08/2020 0:00,30.01,29.16
07/08/2020 0:00,29.93,29.17
08/08/2020 0:00,,
09/08/2020 0:00,30.24,29.43
10/08/2020 0:00,29.89,29.12
11/08/2020 0:00,29.9,29.12
12/08/2020 0:00,30.04,29.26
13/08/2020 0:00,29.85,29.07
14/08/2020 0:00,30.29,29.37
15/08/2020 0:00,30.41,29.5
16/08/2020 0:00,30.26,29.56
17/08/2020 0:00,30.16,29.62
18/08/2020 0:00,29.99,29.31
19/08/2020 0:00,30.05,29.29
20/08/2020 0:00,29.86,29.13
21/08/2020 0:00,29.79,29.01
22/08/2020 0:00,30.01,29.2
23/08/2020 0:00,30.08,29.33
24/08/2020 0:00,30.18,29.42
25/08/2020 0:00,30.17,29.45
26/08/2020 0:00,30.17,29.48
27/08/2020 0:00,29.94,29.28
28/08/2020 0:00,29.64,28.94
29/08/2020 0:00,30.12,29.35
30/08/2020 0:00,30.69,29.85
31/08/2020 0:00,30.84,30.05
01/09/2020 0:00,30.74,29.95
02/09/2020 0:00,30.53,29.78
03/09/2020 0:00,30.46,29.69
04/09/2020 0:00,31.14,30.35
05/09/2020 0:00,31.26,30.43
06/09/2020 0:00,31.16,30.84
07/09/2020 0:00,31.06,31.24
08/09/2020 0:00,31.21,31.37
09/09/2020 0:00,31.36,31.51
10/09/2020 0:00,31.39,31.53
11/09/2020 0:00,31.41,31.58
12/09/2020 0:00,31.11,31.41
13/09/2020 0:00,31.04,31.19
14/09/2020 0:00,30.8,30.99
15/09/2020 0:00,30.82,30.99
16/09/2020 0:00,30.9,30.99
17/09/2020 0:00,31.04,31.07
18/09/2020 0:00,31.05,31.11
19/09/2020 0:00,31.19,31.25
20/09/2020 0:00,30.85,30.9
21/09/2020 0:00,30.64,30.67
22/09/2020 0:00,30.44,30.5
23/09/2020 0:00,30.47,30.49
24/09/2020 0:00,30.26,30.34
25/09/2020 0:00,29.94,29.91
26/09/2020 0:00,30.04,30.01
27/09/2020 0:00,30.01,30.03
28/09/2020 0:00,30.19,30.23
29/09/2020 0:00,30.33,30.35
30/09/2020 0:00,30.48,30.5
01/10/2020 0:00,30.33,30.34
02/10/2020 0:00,29.82,29.83
03/10/2020 0:00,29.4,29.36
04/10/2020 0:00,29.25,29.21
05/10/2020 0:00,29.2,29.22
06/10/2020 0:00,29.36,29.35
07/10/2020 0:00,29.36,29.35
08/10/2020 0:00,29.2,29.29
09/10/2020 0:00,29.59,29.67
10/10/2020 0:00,30,30
11/10/2020 0:00,29.59,29.6
12/10/2020 0:00,29.37,29.39
13/10/2020 0:00,28.97,28.98
14/10/2020 0:00,28.94,28.87
15/10/2020 0:00,29.03,29.11
16/10/2020 0:00,29.02,29.08
17/10/2020 0:00,28.65,28.68
18/10/2020 0:00,28.77,28.7
19/10/2020 0:00,29.07,29.07
20/10/2020 0:00,29.03,29.09
21/10/2020 0:00,29.15,29.16
22/10/2020 0:00,28.8,28.81
23/10/2020 0:00,28.87,28.81
24/10/2020 0:00,28.93,28.88
25/10/2020 0:00,28.96,28.97
26/10/2020 0:00,28.87,28.38
27/10/2020 0:00,28.77,28.87
28/10/2020 0:00,29.04,28.99
29/10/2020 0:00,28.96,28.9
30/10/2020 0:00,28.81,28.76
31/10/2020 0:00,28.68,28.64
01/11/2020 0:00,28.54,28.48
02/11/2020 0:00,28.33,28.28
03/11/2020 0:00,27.91,27.96
04/11/2020 0:00,27,26.97
05/11/2020 0:00,26,25.84
06/11/2020 0:00,26.1,25.97
07/11/2020 0:00,26.15,26
08/11/2020 0:00,26.79,26.65
09/11/2020 0:00,26.83,26.79
10/11/2020 0:00,27,26.89
11/11/2020 0:00,26.78,26.64
12/11/2020 0:00,26.8,26.67
13/11/2020 0:00,26.61,26.61
14/11/2020 0:00,26.5,26.35
15/11/2020 0:00,26.19,26.1
16/11/2020 0:00,25.63,25.43
17/11/2020 0:00,25.8,25.64
18/11/2020 0:00,25.81,25.67
19/11/2020 0:00,25.85,25.75
20/11/2020 0:00,25.9,25.76
21/11/2020 0:00,23.5,23.4
22/11/2020 0:00,23.03,22.9
23/11/2020 0:00,24.71,24.55
24/11/2020 0:00,24.96,24.79
25/11/2020 0:00,24.95,24.82
26/11/2020 0:00,23.32,23.25
27/11/2020 0:00,23.16,23.01
28/11/2020 0:00,23.82,23.64
29/11/2020 0:00,23.9,23.83
30/11/2020 0:00,24.2,24.08
01/12/2020 0:00,24.29,24.11
02/12/2020 0:00,24.22,24.02
03/12/2020 0:00,24.36,24.24
04/12/2020 0:00,24.24,24.12
05/12/2020 0:00,24.29,24.18
06/12/2020 0:00,23.85,23.72
07/12/2020 0:00,23.85,23.63
08/12/2020 0:00,24.02,23.75
09/12/2020 0:00,24.23,24.08
10/12/2020 0:00,24.01,23.86
11/12/2020 0:00,23.79,23.63
12/12/2020 0:00,23.68,23.52
13/12/2020 0:00,23.95,23.77
14/12/2020 0:00,24.34,24.08
15/12/2020 0:00,23.87,23.64
16/12/2020 0:00,23,22.81
17/12/2020 0:00,21.72,21.55
18/12/2020 0:00,22.48,22.28
19/12/2020 0:00,23.1,22.95
20/12/2020 0:00,23.12,23.01
21/12/2020 0:00,23.36,23.16
22/12/2020 0:00,23.44,23.32
23/12/2020 0:00,23.5,23.29
24/12/2020 0:00,23.19,23.09
25/12/2020 0:00,22.71,22.61
26/12/2020 0:00,22.84,22.7
27/12/2020 0:00,22.58,22.5
28/12/2020 0:00,22.63,22.44
29/12/2020 0:00,22.76,22.56
30/12/2020 0:00,22.76,22.56
31/12/2020 0:00,22.83,22.64
